16,114788
16,89402
16,163022
16,33252
16,36387
16,39828
16,45113
16,123514
16,52552
16,20326
16,49399
16,129805
16,46031
16,90744
16,68400
16,32648
16,93967
16,136261
16,76074
16,111752
16,80931
16,96655
16,84681
16,70841
16,145252
16,93916
16,80890
16,54380
16,57719
16,131621
16,77003
16,30255
16,179217
16,25231
16,111684
16,46899
16,64940
16,29271
16,133377
16,170084
16,42194
16,120267
16,64558
16,37591
16,18407
16,97162
16,31015
16,66474
16,95515
16,24923
16,81198
16,108887
16,90631
16,108990
16,117006
16,53559
16,77359
16,134755
16,32511
16,54204
16,104855
16,69071
16,97368
16,113908
16,69541
16,87838
16,156380
16,58517
16,72042
16,21474
16,98004
16,27777
16,108903
16,101670
16,10728
16,16629
16,88416
16,38596
16,57332
16,76824
16,131536
16,168491
16,124875
16,96144
16,86516
16,88175
16,64177
16,41986
16,43410
16,133275
16,63758
16,55486
16,106510
16,39620
16,123874
16,46053
16,55939
16,122984
16,75689
16,46519
16,89110
16,53383
16,204050
16,50270
16,44073
16,106840
16,41187
16,153512
16,69958
16,44876
16,97155
16,52914
16,70402
16,67028
16,102441
16,99192
16,151628
16,143489
16,20193
16,9634
16,112739
16,142516
16,49535
16,246592
16,6213
16,43543
16,21907
16,56679
16,82078
16,28660
16,60748
16,31017
16,215031
16,105882
16,41785
16,45127
16,63201
16,172869
16,124277
16,101584
16,24420
16,157540
16,92471
16,52553
16,119112
16,45828
16,115782
16,170730
16,45767
16,110520
16,83700
16,136903
16,146458
16,157319
16,79301
16,35282
16,43196
16,133382
16,38680
16,42004
16,57464
16,30127
16,18029
16,88753
16,120606
16,126302
16,145636
16,85407
16,45990
16,75122
16,120906
16,74269
16,85059
16,96418
16,69250
16,41596
16,80959
16,26823
16,42036
16,62074
16,102481
16,89939
16,12273
16,98733
16,175863
16,11549
16,73320
16,104756
16,75113
16,41160
16,83459
16,135509
16,123466
16,71560
16,142636
16,77323
16,41626
16,48754
16,133476
16,22031
16,55231
16,65566
16,86183
16,86681
16,136461
16,72231
16,149078
16,61855
16,50393
16,71167
16,19308
16,80825
16,74620
16,79938
16,35391
16,81075
16,120978
16,80215
16,52664
16,111237
16,58528
16,62711
16,94359
16,16059
16,44153
16,73686
16,98827
16,45121
16,98576
16,45639
16,83004
16,13538
16,125495
16,93231
16,35312
16,186486
16,27925
16,95450
16,126609
16,43884
16,17680
16,42651
16,64676
16,52182
16,93675
16,76209
16,27265
16,164627
16,146263
16,142556
16,79639
16,83678
16,48463
16,160999
16,38279
16,49031
16,82004
16,92165
16,33688
16,93418
16,113895
16,104178
16,128381
16,137745
16,33047
16,114797
16,108850
16,69808
16,84546
16,96276
16,116455
16,195143
16,106423
16,74568
16,4326
16,122117
16,18091
16,47334
16,63906
16,67614
16,47915
16,71105
16,26542
16,55392
16,66059
16,70543
16,78144
16,42046
16,93057
16,64257
16,56995
16,18735
16,58171

